6058 lattice points in polytope (module generators)
0 Hilbert basis elements of recession monoid
11 vertices of polyhedron
0 extreme rays of recession cone
 13  9 16  0 37 1
 13  9 16  1 36 1
 13  9 16  2 35 1
 13  9 16  3 34 1
 13  9 16  4 33 1
 13  9 16  5 32 1
 13  9 16  6 31 1
 13  9 16  7 30 1
 13  9 16  8 29 1
 13  9 16  9 28 1
 13  9 16 10 27 1
 13  9 16 11 26 1
 13  9 16 12 25 1
 13  9 16 13 24 1
 13  9 16 14 23 1
 13  9 16 15 22 1
 13  9 16 16 21 1
 13  9 16 17 20 1
 13  9 16 18 19 1
 13  9 17  0 36 1
 13  9 17  1 35 1
 13  9 17  2 34 1
 13  9 17  3 33 1
 13  9 17  4 32 1
 13  9 17  5 31 1
 13  9 17  6 30 1
 13  9 17  7 29 1
 13  9 17  8 28 1
 13  9 17  9 27 1
 13  9 17 10 26 1
 13  9 17 11 25 1
 13  9 17 12 24 1
 13  9 17 13 23 1
 13  9 17 14 22 1
 13  9 17 15 21 1
 13  9 17 16 20 1
 13  9 17 17 19 1
 13  9 17 18 18 1
 13  9 18  0 35 1
 13  9 18  1 34 1
 13  9 18  2 33 1
 13  9 18  3 32 1
 13  9 18  4 31 1
 13  9 18  5 30 1
 13  9 18  6 29 1
 13  9 18  7 28 1
 13  9 18  8 27 1
 13  9 18  9 26 1
 13  9 18 10 25 1
 13  9 18 11 24 1
 13  9 18 12 23 1
 13  9 18 13 22 1
 13  9 18 14 21 1
 13  9 18 15 20 1
 13  9 18 16 19 1
 13  9 18 17 18 1
 13  9 19  0 34 1
 13  9 19  1 33 1
 13  9 19  2 32 1
 13  9 19  3 31 1
 13  9 19  4 30 1
 13  9 19  5 29 1
 13  9 19  6 28 1
 13  9 19  7 27 1
 13  9 19  8 26 1
 13  9 19  9 25 1
 13  9 19 10 24 1
 13  9 19 11 23 1
 13  9 19 12 22 1
 13  9 19 13 21 1
 13  9 19 14 20 1
 13  9 19 15 19 1
 13  9 20  0 33 1
 13  9 20  1 32 1
 13  9 20  2 31 1
 13  9 20  3 30 1
 13  9 20  4 29 1
 13  9 20  5 28 1
 13  9 20  6 27 1
 13  9 20  7 26 1
 13  9 20  8 25 1
 13  9 20  9 24 1
 13  9 20 10 23 1
 13  9 20 11 22 1
 13  9 20 12 21 1
 13  9 20 13 20 1
 13  9 21  0 32 1
 13  9 21  1 31 1
 13  9 21  2 30 1
 13  9 21  3 29 1
 13  9 21  4 28 1
 13  9 21  5 27 1
 13  9 21  6 26 1
 13  9 21  7 25 1
 13  9 21  8 24 1
 13  9 21  9 23 1
 13  9 21 10 22 1
 13  9 21 11 21 1
 13  9 22  0 31 1
 13  9 22  1 30 1
 13  9 22  2 29 1
 13  9 22  3 28 1
 13  9 22  4 27 1
 13  9 22  5 26 1
 13  9 22  6 25 1
 13  9 22  7 24 1
 13  9 22  8 23 1
 13  9 22  9 22 1
 13 10  3 10 39 1
 13 10  3 11 38 1
 13 10  3 12 37 1
 13 10  3 13 36 1
 13 10  3 14 35 1
 13 10  3 15 34 1
 13 10  3 16 33 1
 13 10  3 17 32 1
 13 10  3 18 31 1
 13 10  3 19 30 1
 13 10  3 20 29 1
 13 10  3 21 28 1
 13 10  3 22 27 1
 13 10  3 23 26 1
 13 10  3 24 25 1
 13 10  4  9 39 1
 13 10  4 10 38 1
 13 10  4 11 37 1
 13 10  4 12 36 1
 13 10  4 13 35 1
 13 10  4 14 34 1
 13 10  4 15 33 1
 13 10  4 16 32 1
 13 10  4 17 31 1
 13 10  4 18 30 1
 13 10  4 19 29 1
 13 10  4 20 28 1
 13 10  4 21 27 1
 13 10  4 22 26 1
 13 10  4 23 25 1
 13 10  4 24 24 1
 13 10  5  8 39 1
 13 10  5  9 38 1
 13 10  5 10 37 1
 13 10  5 11 36 1
 13 10  5 12 35 1
 13 10  5 13 34 1
 13 10  5 14 33 1
 13 10  5 15 32 1
 13 10  5 16 31 1
 13 10  5 17 30 1
 13 10  5 18 29 1
 13 10  5 19 28 1
 13 10  5 20 27 1
 13 10  5 21 26 1
 13 10  5 22 25 1
 13 10  5 23 24 1
 13 10  6  7 39 1
 13 10  6  8 38 1
 13 10  6  9 37 1
 13 10  6 10 36 1
 13 10  6 11 35 1
 13 10  6 12 34 1
 13 10  6 13 33 1
 13 10  6 14 32 1
 13 10  6 15 31 1
 13 10  6 16 30 1
 13 10  6 17 29 1
 13 10  6 18 28 1
 13 10  6 19 27 1
 13 10  6 20 26 1
 13 10  6 21 25 1
 13 10  6 22 24 1
 13 10  6 23 23 1
 13 10  7  6 39 1
 13 10  7  7 38 1
 13 10  7  8 37 1
 13 10  7  9 36 1
 13 10  7 10 35 1
 13 10  7 11 34 1
 13 10  7 12 33 1
 13 10  7 13 32 1
 13 10  7 14 31 1
 13 10  7 15 30 1
 13 10  7 16 29 1
 13 10  7 17 28 1
 13 10  7 18 27 1
 13 10  7 19 26 1
 13 10  7 20 25 1
 13 10  7 21 24 1
 13 10  7 22 23 1
 13 10  8  5 39 1
 13 10  8  6 38 1
 13 10  8  7 37 1
 13 10  8  8 36 1
 13 10  8  9 35 1
 13 10  8 10 34 1
 13 10  8 11 33 1
 13 10  8 12 32 1
 13 10  8 13 31 1
 13 10  8 14 30 1
 13 10  8 15 29 1
 13 10  8 16 28 1
 13 10  8 17 27 1
 13 10  8 18 26 1
 13 10  8 19 25 1
 13 10  8 20 24 1
 13 10  8 21 23 1
 13 10  8 22 22 1
 13 10  9  4 39 1
 13 10  9  5 38 1
 13 10  9  6 37 1
 13 10  9  7 36 1
 13 10  9  8 35 1
 13 10  9  9 34 1
 13 10  9 10 33 1
 13 10  9 11 32 1
 13 10  9 12 31 1
 13 10  9 13 30 1
 13 10  9 14 29 1
 13 10  9 15 28 1
 13 10  9 16 27 1
 13 10  9 17 26 1
 13 10  9 18 25 1
 13 10  9 19 24 1
 13 10  9 20 23 1
 13 10  9 21 22 1
 13 10 10  3 39 1
 13 10 10  4 38 1
 13 10 10  5 37 1
 13 10 10  6 36 1
 13 10 10  7 35 1
 13 10 10  8 34 1
 13 10 10  9 33 1
 13 10 10 10 32 1
 13 10 10 11 31 1
 13 10 10 12 30 1
 13 10 10 13 29 1
 13 10 10 14 28 1
 13 10 10 15 27 1
 13 10 10 16 26 1
 13 10 10 17 25 1
 13 10 10 18 24 1
 13 10 10 19 23 1
 13 10 10 20 22 1
 13 10 10 21 21 1
 13 10 11  2 39 1
 13 10 11  3 38 1
 13 10 11  4 37 1
 13 10 11  5 36 1
 13 10 11  6 35 1
 13 10 11  7 34 1
 13 10 11  8 33 1
 13 10 11  9 32 1
 13 10 11 10 31 1
 13 10 11 11 30 1
 13 10 11 12 29 1
 13 10 11 13 28 1
 13 10 11 14 27 1
 13 10 11 15 26 1
 13 10 11 16 25 1
 13 10 11 17 24 1
 13 10 11 18 23 1
 13 10 11 19 22 1
 13 10 11 20 21 1
 13 10 12  1 39 1
 13 10 12  2 38 1
 13 10 12  3 37 1
 13 10 12  4 36 1
 13 10 12  5 35 1
 13 10 12  6 34 1
 13 10 12  7 33 1
 13 10 12  8 32 1
 13 10 12  9 31 1
 13 10 12 10 30 1
 13 10 12 11 29 1
 13 10 12 12 28 1
 13 10 12 13 27 1
 13 10 12 14 26 1
 13 10 12 15 25 1
 13 10 12 16 24 1
 13 10 12 17 23 1
 13 10 12 18 22 1
 13 10 12 19 21 1
 13 10 12 20 20 1
 13 10 13  0 39 1
 13 10 13  1 38 1
 13 10 13  2 37 1
 13 10 13  3 36 1
 13 10 13  4 35 1
 13 10 13  5 34 1
 13 10 13  6 33 1
 13 10 13  7 32 1
 13 10 13  8 31 1
 13 10 13  9 30 1
 13 10 13 10 29 1
 13 10 13 11 28 1
 13 10 13 12 27 1
 13 10 13 13 26 1
 13 10 13 14 25 1
 13 10 13 15 24 1
 13 10 13 16 23 1
 13 10 13 17 22 1
 13 10 13 18 21 1
 13 10 13 19 20 1
 13 10 14  0 38 1
 13 10 14  1 37 1
 13 10 14  2 36 1
 13 10 14  3 35 1
 13 10 14  4 34 1
 13 10 14  5 33 1
 13 10 14  6 32 1
 13 10 14  7 31 1
 13 10 14  8 30 1
 13 10 14  9 29 1
 13 10 14 10 28 1
 13 10 14 11 27 1
 13 10 14 12 26 1
 13 10 14 13 25 1
 13 10 14 14 24 1
 13 10 14 15 23 1
 13 10 14 16 22 1
 13 10 14 17 21 1
 13 10 14 18 20 1
 13 10 14 19 19 1
 13 10 15  0 37 1
 13 10 15  1 36 1
 13 10 15  2 35 1
 13 10 15  3 34 1
 13 10 15  4 33 1
 13 10 15  5 32 1
 13 10 15  6 31 1
 13 10 15  7 30 1
 13 10 15  8 29 1
 13 10 15  9 28 1
 13 10 15 10 27 1
 13 10 15 11 26 1
 13 10 15 12 25 1
 13 10 15 13 24 1
 13 10 15 14 23 1
 13 10 15 15 22 1
 13 10 15 16 21 1
 13 10 15 17 20 1
 13 10 15 18 19 1
 13 10 16  0 36 1
 13 10 16  1 35 1
 13 10 16  2 34 1
 13 10 16  3 33 1
 13 10 16  4 32 1
 13 10 16  5 31 1
 13 10 16  6 30 1
 13 10 16  7 29 1
 13 10 16  8 28 1
 13 10 16  9 27 1
 13 10 16 10 26 1
 13 10 16 11 25 1
 13 10 16 12 24 1
 13 10 16 13 23 1
 13 10 16 14 22 1
 13 10 16 15 21 1
 13 10 16 16 20 1
 13 10 16 17 19 1
 13 10 16 18 18 1
 13 10 17  0 35 1
 13 10 17  1 34 1
 13 10 17  2 33 1
 13 10 17  3 32 1
 13 10 17  4 31 1
 13 10 17  5 30 1
 13 10 17  6 29 1
 13 10 17  7 28 1
 13 10 17  8 27 1
 13 10 17  9 26 1
 13 10 17 10 25 1
 13 10 17 11 24 1
 13 10 17 12 23 1
 13 10 17 13 22 1
 13 10 17 14 21 1
 13 10 17 15 20 1
 13 10 17 16 19 1
 13 10 17 17 18 1
 13 10 18  0 34 1
 13 10 18  1 33 1
 13 10 18  2 32 1
 13 10 18  3 31 1
 13 10 18  4 30 1
 13 10 18  5 29 1
 13 10 18  6 28 1
 13 10 18  7 27 1
 13 10 18  8 26 1
 13 10 18  9 25 1
 13 10 18 10 24 1
 13 10 18 11 23 1
 13 10 18 12 22 1
 13 10 18 13 21 1
 13 10 18 14 20 1
 13 10 18 15 19 1
 13 10 18 16 18 1
 13 10 19  0 33 1
 13 10 19  1 32 1
 13 10 19  2 31 1
 13 10 19  3 30 1
 13 10 19  4 29 1
 13 10 19  5 28 1
 13 10 19  6 27 1
 13 10 19  7 26 1
 13 10 19  8 25 1
 13 10 19  9 24 1
 13 10 19 10 23 1
 13 10 19 11 22 1
 13 10 19 12 21 1
 13 10 19 13 20 1
 13 10 19 14 19 1
 13 10 20  0 32 1
 13 10 20  1 31 1
 13 10 20  2 30 1
 13 10 20  3 29 1
 13 10 20  4 28 1
 13 10 20  5 27 1
 13 10 20  6 26 1
 13 10 20  7 25 1
 13 10 20  8 24 1
 13 10 20  9 23 1
 13 10 20 10 22 1
 13 10 20 11 21 1
 13 10 20 12 20 1
 13 10 21  0 31 1
 13 10 21  1 30 1
 13 10 21  2 29 1
 13 10 21  3 28 1
 13 10 21  4 27 1
 13 10 21  5 26 1
 13 10 21  6 25 1
 13 10 21  7 24 1
 13 10 21  8 23 1
 13 10 21  9 22 1
 13 10 21 10 21 1
 13 11  2 11 38 1
 13 11  2 12 37 1
 13 11  2 13 36 1
 13 11  2 14 35 1
 13 11  2 15 34 1
 13 11  2 16 33 1
 13 11  2 17 32 1
 13 11  2 18 31 1
 13 11  2 19 30 1
 13 11  2 20 29 1
 13 11  2 21 28 1
 13 11  2 22 27 1
 13 11  2 23 26 1
 13 11  2 24 25 1
 13 11  3 10 38 1
 13 11  3 11 37 1
 13 11  3 12 36 1
 13 11  3 13 35 1
 13 11  3 14 34 1
 13 11  3 15 33 1
 13 11  3 16 32 1
 13 11  3 17 31 1
 13 11  3 18 30 1
 13 11  3 19 29 1
 13 11  3 20 28 1
 13 11  3 21 27 1
 13 11  3 22 26 1
 13 11  3 23 25 1
 13 11  3 24 24 1
 13 11  4  9 38 1
 13 11  4 10 37 1
 13 11  4 11 36 1
 13 11  4 12 35 1
 13 11  4 13 34 1
 13 11  4 14 33 1
 13 11  4 15 32 1
 13 11  4 16 31 1
 13 11  4 17 30 1
 13 11  4 18 29 1
 13 11  4 19 28 1
 13 11  4 20 27 1
 13 11  4 21 26 1
 13 11  4 22 25 1
 13 11  4 23 24 1
 13 11  5  8 38 1
 13 11  5  9 37 1
 13 11  5 10 36 1
 13 11  5 11 35 1
 13 11  5 12 34 1
 13 11  5 13 33 1
 13 11  5 14 32 1
 13 11  5 15 31 1
 13 11  5 16 30 1
 13 11  5 17 29 1
 13 11  5 18 28 1
 13 11  5 19 27 1
 13 11  5 20 26 1
 13 11  5 21 25 1
 13 11  5 22 24 1
 13 11  5 23 23 1
 13 11  6  7 38 1
 13 11  6  8 37 1
 13 11  6  9 36 1
 13 11  6 10 35 1
 13 11  6 11 34 1
 13 11  6 12 33 1
 13 11  6 13 32 1
 13 11  6 14 31 1
 13 11  6 15 30 1
 13 11  6 16 29 1
 13 11  6 17 28 1
 13 11  6 18 27 1
 13 11  6 19 26 1
 13 11  6 20 25 1
 13 11  6 21 24 1
 13 11  6 22 23 1
 13 11  7  6 38 1
 13 11  7  7 37 1
 13 11  7  8 36 1
 13 11  7  9 35 1
 13 11  7 10 34 1
 13 11  7 11 33 1
 13 11  7 12 32 1
 13 11  7 13 31 1
 13 11  7 14 30 1
 13 11  7 15 29 1
 13 11  7 16 28 1
 13 11  7 17 27 1
 13 11  7 18 26 1
 13 11  7 19 25 1
 13 11  7 20 24 1
 13 11  7 21 23 1
 13 11  7 22 22 1
 13 11  8  5 38 1
 13 11  8  6 37 1
 13 11  8  7 36 1
 13 11  8  8 35 1
 13 11  8  9 34 1
 13 11  8 10 33 1
 13 11  8 11 32 1
 13 11  8 12 31 1
 13 11  8 13 30 1
 13 11  8 14 29 1
 13 11  8 15 28 1
 13 11  8 16 27 1
 13 11  8 17 26 1
 13 11  8 18 25 1
 13 11  8 19 24 1
 13 11  8 20 23 1
 13 11  8 21 22 1
 13 11  9  4 38 1
 13 11  9  5 37 1
 13 11  9  6 36 1
 13 11  9  7 35 1
 13 11  9  8 34 1
 13 11  9  9 33 1
 13 11  9 10 32 1
 13 11  9 11 31 1
 13 11  9 12 30 1
 13 11  9 13 29 1
 13 11  9 14 28 1
 13 11  9 15 27 1
 13 11  9 16 26 1
 13 11  9 17 25 1
 13 11  9 18 24 1
 13 11  9 19 23 1
 13 11  9 20 22 1
 13 11  9 21 21 1
 13 11 10  3 38 1
 13 11 10  4 37 1
 13 11 10  5 36 1
 13 11 10  6 35 1
 13 11 10  7 34 1
 13 11 10  8 33 1
 13 11 10  9 32 1
 13 11 10 10 31 1
 13 11 10 11 30 1
 13 11 10 12 29 1
 13 11 10 13 28 1
 13 11 10 14 27 1
 13 11 10 15 26 1
 13 11 10 16 25 1
 13 11 10 17 24 1
 13 11 10 18 23 1
 13 11 10 19 22 1
 13 11 10 20 21 1
 13 11 11  2 38 1
 13 11 11  3 37 1
 13 11 11  4 36 1
 13 11 11  5 35 1
 13 11 11  6 34 1
 13 11 11  7 33 1
 13 11 11  8 32 1
 13 11 11  9 31 1
 13 11 11 10 30 1
 13 11 11 11 29 1
 13 11 11 12 28 1
 13 11 11 13 27 1
 13 11 11 14 26 1
 13 11 11 15 25 1
 13 11 11 16 24 1
 13 11 11 17 23 1
 13 11 11 18 22 1
 13 11 11 19 21 1
 13 11 11 20 20 1
 13 11 12  1 38 1
 13 11 12  2 37 1
 13 11 12  3 36 1
 13 11 12  4 35 1
 13 11 12  5 34 1
 13 11 12  6 33 1
 13 11 12  7 32 1
 13 11 12  8 31 1
 13 11 12  9 30 1
 13 11 12 10 29 1
 13 11 12 11 28 1
 13 11 12 12 27 1
 13 11 12 13 26 1
 13 11 12 14 25 1
 13 11 12 15 24 1
 13 11 12 16 23 1
 13 11 12 17 22 1
 13 11 12 18 21 1
 13 11 12 19 20 1
 13 11 13  0 38 1
 13 11 13  1 37 1
 13 11 13  2 36 1
 13 11 13  3 35 1
 13 11 13  4 34 1
 13 11 13  5 33 1
 13 11 13  6 32 1
 13 11 13  7 31 1
 13 11 13  8 30 1
 13 11 13  9 29 1
 13 11 13 10 28 1
 13 11 13 11 27 1
 13 11 13 12 26 1
 13 11 13 13 25 1
 13 11 13 14 24 1
 13 11 13 15 23 1
 13 11 13 16 22 1
 13 11 13 17 21 1
 13 11 13 18 20 1
 13 11 13 19 19 1
 13 11 14  0 37 1
 13 11 14  1 36 1
 13 11 14  2 35 1
 13 11 14  3 34 1
 13 11 14  4 33 1
 13 11 14  5 32 1
 13 11 14  6 31 1
 13 11 14  7 30 1
 13 11 14  8 29 1
 13 11 14  9 28 1
 13 11 14 10 27 1
 13 11 14 11 26 1
 13 11 14 12 25 1
 13 11 14 13 24 1
 13 11 14 14 23 1
 13 11 14 15 22 1
 13 11 14 16 21 1
 13 11 14 17 20 1
 13 11 14 18 19 1
 13 11 15  0 36 1
 13 11 15  1 35 1
 13 11 15  2 34 1
 13 11 15  3 33 1
 13 11 15  4 32 1
 13 11 15  5 31 1
 13 11 15  6 30 1
 13 11 15  7 29 1
 13 11 15  8 28 1
 13 11 15  9 27 1
 13 11 15 10 26 1
 13 11 15 11 25 1
 13 11 15 12 24 1
 13 11 15 13 23 1
 13 11 15 14 22 1
 13 11 15 15 21 1
 13 11 15 16 20 1
 13 11 15 17 19 1
 13 11 15 18 18 1
 13 11 16  0 35 1
 13 11 16  1 34 1
 13 11 16  2 33 1
 13 11 16  3 32 1
 13 11 16  4 31 1
 13 11 16  5 30 1
 13 11 16  6 29 1
 13 11 16  7 28 1
 13 11 16  8 27 1
 13 11 16  9 26 1
 13 11 16 10 25 1
 13 11 16 11 24 1
 13 11 16 12 23 1
 13 11 16 13 22 1
 13 11 16 14 21 1
 13 11 16 15 20 1
 13 11 16 16 19 1
 13 11 16 17 18 1
 13 11 17  0 34 1
 13 11 17  1 33 1
 13 11 17  2 32 1
 13 11 17  3 31 1
 13 11 17  4 30 1
 13 11 17  5 29 1
 13 11 17  6 28 1
 13 11 17  7 27 1
 13 11 17  8 26 1
 13 11 17  9 25 1
 13 11 17 10 24 1
 13 11 17 11 23 1
 13 11 17 12 22 1
 13 11 17 13 21 1
 13 11 17 14 20 1
 13 11 17 15 19 1
 13 11 17 16 18 1
 13 11 17 17 17 1
 13 11 18  0 33 1
 13 11 18  1 32 1
 13 11 18  2 31 1
 13 11 18  3 30 1
 13 11 18  4 29 1
 13 11 18  5 28 1
 13 11 18  6 27 1
 13 11 18  7 26 1
 13 11 18  8 25 1
 13 11 18  9 24 1
 13 11 18 10 23 1
 13 11 18 11 22 1
 13 11 18 12 21 1
 13 11 18 13 20 1
 13 11 18 14 19 1
 13 11 18 15 18 1
 13 11 19  0 32 1
 13 11 19  1 31 1
 13 11 19  2 30 1
 13 11 19  3 29 1
 13 11 19  4 28 1
 13 11 19  5 27 1
 13 11 19  6 26 1
 13 11 19  7 25 1
 13 11 19  8 24 1
 13 11 19  9 23 1
 13 11 19 10 22 1
 13 11 19 11 21 1
 13 11 19 12 20 1
 13 11 19 13 19 1
 13 11 20  0 31 1
 13 11 20  1 30 1
 13 11 20  2 29 1
 13 11 20  3 28 1
 13 11 20  4 27 1
 13 11 20  5 26 1
 13 11 20  6 25 1
 13 11 20  7 24 1
 13 11 20  8 23 1
 13 11 20  9 22 1
 13 11 20 10 21 1
 13 11 20 11 20 1
 13 12  1 12 37 1
 13 12  1 13 36 1
 13 12  1 14 35 1
 13 12  1 15 34 1
 13 12  1 16 33 1
 13 12  1 17 32 1
 13 12  1 18 31 1
 13 12  1 19 30 1
 13 12  1 20 29 1
 13 12  1 21 28 1
 13 12  1 22 27 1
 13 12  1 23 26 1
 13 12  1 24 25 1
 13 12  2 11 37 1
 13 12  2 12 36 1
 13 12  2 13 35 1
 13 12  2 14 34 1
 13 12  2 15 33 1
 13 12  2 16 32 1
 13 12  2 17 31 1
 13 12  2 18 30 1
 13 12  2 19 29 1
 13 12  2 20 28 1
 13 12  2 21 27 1
 13 12  2 22 26 1
 13 12  2 23 25 1
 13 12  2 24 24 1
 13 12  3 10 37 1
 13 12  3 11 36 1
 13 12  3 12 35 1
 13 12  3 13 34 1
 13 12  3 14 33 1
 13 12  3 15 32 1
 13 12  3 16 31 1
 13 12  3 17 30 1
 13 12  3 18 29 1
 13 12  3 19 28 1
 13 12  3 20 27 1
 13 12  3 21 26 1
 13 12  3 22 25 1
 13 12  3 23 24 1
 13 12  4  9 37 1
 13 12  4 10 36 1
 13 12  4 11 35 1
 13 12  4 12 34 1
 13 12  4 13 33 1
 13 12  4 14 32 1
 13 12  4 15 31 1
 13 12  4 16 30 1
 13 12  4 17 29 1
 13 12  4 18 28 1
 13 12  4 19 27 1
 13 12  4 20 26 1
 13 12  4 21 25 1
 13 12  4 22 24 1
 13 12  4 23 23 1
 13 12  5  8 37 1
 13 12  5  9 36 1
 13 12  5 10 35 1
 13 12  5 11 34 1
 13 12  5 12 33 1
 13 12  5 13 32 1
 13 12  5 14 31 1
 13 12  5 15 30 1
 13 12  5 16 29 1
 13 12  5 17 28 1
 13 12  5 18 27 1
 13 12  5 19 26 1
 13 12  5 20 25 1
 13 12  5 21 24 1
 13 12  5 22 23 1
 13 12  6  7 37 1
 13 12  6  8 36 1
 13 12  6  9 35 1
 13 12  6 10 34 1
 13 12  6 11 33 1
 13 12  6 12 32 1
 13 12  6 13 31 1
 13 12  6 14 30 1
 13 12  6 15 29 1
 13 12  6 16 28 1
 13 12  6 17 27 1
 13 12  6 18 26 1
 13 12  6 19 25 1
 13 12  6 20 24 1
 13 12  6 21 23 1
 13 12  6 22 22 1
 13 12  7  6 37 1
 13 12  7  7 36 1
 13 12  7  8 35 1
 13 12  7  9 34 1
 13 12  7 10 33 1
 13 12  7 11 32 1
 13 12  7 12 31 1
 13 12  7 13 30 1
 13 12  7 14 29 1
 13 12  7 15 28 1
 13 12  7 16 27 1
 13 12  7 17 26 1
 13 12  7 18 25 1
 13 12  7 19 24 1
 13 12  7 20 23 1
 13 12  7 21 22 1
 13 12  8  5 37 1
 13 12  8  6 36 1
 13 12  8  7 35 1
 13 12  8  8 34 1
 13 12  8  9 33 1
 13 12  8 10 32 1
 13 12  8 11 31 1
 13 12  8 12 30 1
 13 12  8 13 29 1
 13 12  8 14 28 1
 13 12  8 15 27 1
 13 12  8 16 26 1
 13 12  8 17 25 1
 13 12  8 18 24 1
 13 12  8 19 23 1
 13 12  8 20 22 1
 13 12  8 21 21 1
 13 12  9  4 37 1
 13 12  9  5 36 1
 13 12  9  6 35 1
 13 12  9  7 34 1
 13 12  9  8 33 1
 13 12  9  9 32 1
 13 12  9 10 31 1
 13 12  9 11 30 1
 13 12  9 12 29 1
 13 12  9 13 28 1
 13 12  9 14 27 1
 13 12  9 15 26 1
 13 12  9 16 25 1
 13 12  9 17 24 1
 13 12  9 18 23 1
 13 12  9 19 22 1
 13 12  9 20 21 1
 13 12 10  3 37 1
 13 12 10  4 36 1
 13 12 10  5 35 1
 13 12 10  6 34 1
 13 12 10  7 33 1
 13 12 10  8 32 1
 13 12 10  9 31 1
 13 12 10 10 30 1
 13 12 10 11 29 1
 13 12 10 12 28 1
 13 12 10 13 27 1
 13 12 10 14 26 1
 13 12 10 15 25 1
 13 12 10 16 24 1
 13 12 10 17 23 1
 13 12 10 18 22 1
 13 12 10 19 21 1
 13 12 10 20 20 1
 13 12 11  2 37 1
 13 12 11  3 36 1
 13 12 11  4 35 1
 13 12 11  5 34 1
 13 12 11  6 33 1
 13 12 11  7 32 1
 13 12 11  8 31 1
 13 12 11  9 30 1
 13 12 11 10 29 1
 13 12 11 11 28 1
 13 12 11 12 27 1
 13 12 11 13 26 1
 13 12 11 14 25 1
 13 12 11 15 24 1
 13 12 11 16 23 1
 13 12 11 17 22 1
 13 12 11 18 21 1
 13 12 11 19 20 1
 13 12 12  1 37 1
 13 12 12  2 36 1
 13 12 12  3 35 1
 13 12 12  4 34 1
 13 12 12  5 33 1
 13 12 12  6 32 1
 13 12 12  7 31 1
 13 12 12  8 30 1
 13 12 12  9 29 1
 13 12 12 10 28 1
 13 12 12 11 27 1
 13 12 12 12 26 1
 13 12 12 13 25 1
 13 12 12 14 24 1
 13 12 12 15 23 1
 13 12 12 16 22 1
 13 12 12 17 21 1
 13 12 12 18 20 1
 13 12 12 19 19 1
 13 12 13  0 37 1
 13 12 13  1 36 1
 13 12 13  2 35 1
 13 12 13  3 34 1
 13 12 13  4 33 1
 13 12 13  5 32 1
 13 12 13  6 31 1
 13 12 13  7 30 1
 13 12 13  8 29 1
 13 12 13  9 28 1
 13 12 13 10 27 1
 13 12 13 11 26 1
 13 12 13 12 25 1
 13 12 13 13 24 1
 13 12 13 14 23 1
 13 12 13 15 22 1
 13 12 13 16 21 1
 13 12 13 17 20 1
 13 12 13 18 19 1
 13 12 14  0 36 1
 13 12 14  1 35 1
 13 12 14  2 34 1
 13 12 14  3 33 1
 13 12 14  4 32 1
 13 12 14  5 31 1
 13 12 14  6 30 1
 13 12 14  7 29 1
 13 12 14  8 28 1
 13 12 14  9 27 1
 13 12 14 10 26 1
 13 12 14 11 25 1
 13 12 14 12 24 1
 13 12 14 13 23 1
 13 12 14 14 22 1
 13 12 14 15 21 1
 13 12 14 16 20 1
 13 12 14 17 19 1
 13 12 14 18 18 1
 13 12 15  0 35 1
 13 12 15  1 34 1
 13 12 15  2 33 1
 13 12 15  3 32 1
 13 12 15  4 31 1
 13 12 15  5 30 1
 13 12 15  6 29 1
 13 12 15  7 28 1
 13 12 15  8 27 1
 13 12 15  9 26 1
 13 12 15 10 25 1
 13 12 15 11 24 1
 13 12 15 12 23 1
 13 12 15 13 22 1
 13 12 15 14 21 1
 13 12 15 15 20 1
 13 12 15 16 19 1
 13 12 15 17 18 1
 13 12 16  0 34 1
 13 12 16  1 33 1
 13 12 16  2 32 1
 13 12 16  3 31 1
 13 12 16  4 30 1
 13 12 16  5 29 1
 13 12 16  6 28 1
 13 12 16  7 27 1
 13 12 16  8 26 1
 13 12 16  9 25 1
 13 12 16 10 24 1
 13 12 16 11 23 1
 13 12 16 12 22 1
 13 12 16 13 21 1
 13 12 16 14 20 1
 13 12 16 15 19 1
 13 12 16 16 18 1
 13 12 16 17 17 1
 13 12 17  0 33 1
 13 12 17  1 32 1
 13 12 17  2 31 1
 13 12 17  3 30 1
 13 12 17  4 29 1
 13 12 17  5 28 1
 13 12 17  6 27 1
 13 12 17  7 26 1
 13 12 17  8 25 1
 13 12 17  9 24 1
 13 12 17 10 23 1
 13 12 17 11 22 1
 13 12 17 12 21 1
 13 12 17 13 20 1
 13 12 17 14 19 1
 13 12 17 15 18 1
 13 12 17 16 17 1
 13 12 18  0 32 1
 13 12 18  1 31 1
 13 12 18  2 30 1
 13 12 18  3 29 1
 13 12 18  4 28 1
 13 12 18  5 27 1
 13 12 18  6 26 1
 13 12 18  7 25 1
 13 12 18  8 24 1
 13 12 18  9 23 1
 13 12 18 10 22 1
 13 12 18 11 21 1
 13 12 18 12 20 1
 13 12 18 13 19 1
 13 12 18 14 18 1
 13 12 19  0 31 1
 13 12 19  1 30 1
 13 12 19  2 29 1
 13 12 19  3 28 1
 13 12 19  4 27 1
 13 12 19  5 26 1
 13 12 19  6 25 1
 13 12 19  7 24 1
 13 12 19  8 23 1
 13 12 19  9 22 1
 13 12 19 10 21 1
 13 12 19 11 20 1
 13 12 19 12 19 1
 13 13  0 13 36 1
 13 13  0 14 35 1
 13 13  0 15 34 1
 13 13  0 16 33 1
 13 13  0 17 32 1
 13 13  0 18 31 1
